774.83
780.4
864.91
776.69
852.98
842.62
743.59
842.62
824.21
842.62
824.21
864.91
842.62
852.98
774.83
876.83
824.21
876.83
900.57
774.83
780.4
824.21
780.4
776.69
743.59
935
935
780.4
852.98
864.91
743.59
774.83
681.71
864.91
776.69
852.98
743.59
852.98
774.83
824.21
852.98
824.21
774.83
681.71
681.71
864.91
774.83
900.57
900.57
935
842.62
776.69
864.91
935
743.59
780.4
876.83
776.69
842.62
864.91
900.57
935
842.62
824.21
681.71
935
681.71
780.4
935
776.69
776.69
935
774.83
900.57
876.83
774.83
900.57
681.71
935
876.83
842.62
745.74
776.69
681.71
842.62
876.83
876.83
900.57
864.91
743.59
776.69
876.83
852.98
900.57
864.91
824.21
780.4
900.57
842.62
824.21
824.21
780.4
852.98
780.4
876.83
876.83
776.69
852.98
743.59
864.91
681.71
743.59
935
900.57
780.4
681.71
774.83
852.98
745.74
745.74
745.74
745.74
745.74
745.74
745.74
745.74
