79.597
81.048
71.455
77.563
67.899
68.984
78.21
71.905
79.41
72.161
70.148
69.207
77.697
70.111
76.905
70.093
72.411
66.682
65.782
78.978
85.249
70.03
74.599
75.648
82.527
65.308
63.211
83.422
76.678
70.773
92.43
79.307
85.913
68.858
76.329
70.503
76.568
68.219
75.292
69.663
70.012
75.648
76.065
85.963
89.257
66.608
77.732
67.988
68.212
63.308
70.454
76.442
66.218
61.475
80.84
71.039
65.507
76.25
67.795
69.858
63.308
65.921
76.456
74.834
95.129
64.935
91.197
78.096
66.427
84.248
79.015
72.498
80.427
72.734
71.377
76.747
63.183
96.971
64.383
66.294
71.017
68.364
75.619
87.504
67.923
67.087
70.423
62.439
78.945
86.334
82.049
68.773
71.914
70.271
69.403
77.773
76.388
68.566
74.222
70.503
73.17
77.115
71.061
73.599
71.323
73.876
75.819
70.263
83.138
69.542
85.01
77.275
61.238
65.61
76.943
86.129
76.218
73.024
75.849
66.807
130.45
157.75
88.968
66.307
74.871
97.33
